"time","eta","lambda","Pr","p","T","d","h","u","s","g","f","cp","cp2","cv","cv2","h_is","a","beta","beta2","kappa","kappa2","ddpT","ddTp","dddX[1]","dddX[2]","dddX[3]","dddX[4]","dddX[5]","dddX[6]","MM","h2","d2","err_T","err_d","err_u","s_is","err_h_is"
0.0080800000000000004,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0082819999999999994,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0084840000000000002,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.008686000000000001,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0088880000000000001,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0090900000000000009,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0092919999999999999,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0094940000000000007,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0096959999999999998,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0098980000000000005,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.0101,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.010302,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.010503999999999999,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.010706,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.010908000000000001,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.01111,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.011312000000000001,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.011514,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.011716000000000001,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.011918,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.012120000000000001,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.012322,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.012524,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
0.012725999999999999,1.8217142088650401e-05,0.024986978300770263,0.73741587707288647,101325,298.14999999999998,1.1790897402902767,300627.92697751499,214692.99213951436,6888.2354844314768,-1753099.4827057298,-1839034.4175437305,1011.4536313872898,1011.4536313872898,723.22644762743516,723.22644762743516,366475.1816178803,346.67355599591934,0.0033540164346805303,0.0033540164346805303,9.8692326671601285e-06,9.8692326671601285e-06,1.1636710982386151e-05,-0.0039546863668967862,-1.2141735691674183,-16.872596514928745,-1.214316616595962,-1.0629501688349112,-1.888015610221687,-0.77285881145013136,0.028846939041417628,300627.92697751499,1.1790897402902767,0,0,0,6888.2354844314787,1.8189894035458565e-12
